"","spt","team","status","player","begin","end","grade","location","opponent","tG","tGA","npG","pG","npA","pA","ownG","ylw","ylwred","red","sds","Position","kID","Vorname","Nachname","Name_lang","MW","Punkte","Note","G_coef","status_pts","grade_pts","npG_pts","pG_pts","npA_pts","pA_pts","ylwred_pts","red_pts","sds_pts","clean_sheet_pts","points"
"8487",24,"Borussia Dortmund","start","Sabitzer",0,90,3,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00073206","Marcel","Sabitzer","Marcel Sabitzer",4,75,3.73,4,4,2,0,0,0,0,0,0,0,0,6
"8488",24,"Borussia Dortmund","start","P. Groß",0,90,3.5,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00054652","Pascal","Groß","Pascal Groß",3.8,128,3.52,4,4,0,0,0,0,0,0,0,0,0,4
"8489",24,"Borussia Dortmund","start","Adeyemi",0,83,2,"away","FC St. Pauli","2","0",1,0,0,0,0,1,0,0,TRUE,"FORWARD","pl-k00105841","Karim","Adeyemi","Karim Adeyemi",3,127,3.45,3,4,6,3,0,0,0,0,0,3,0,16
"8490",24,"Borussia Dortmund","start","Reyna",0,74,4,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00118755","Giovanni","Reyna","Giovanni Reyna",2,46,3.5,4,4,-2,0,0,0,0,0,0,0,0,2
"8491",24,"Borussia Dortmund","start","Beier",0,89,3.5,"away","FC St. Pauli","2","0",0,0,1,0,0,0,0,0,FALSE,"FORWARD","pl-k00114736","Maximilian","Beier","Maximilian Beier",4.8,124,3.63,3,4,0,0,0,2,0,0,0,0,0,6
"8492",24,"Borussia Dortmund","start","Guirassy",0,89,2.5,"away","FC St. Pauli","2","0",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00089442","Serhou","Guirassy","Serhou Guirassy",7.5,228,3.3,3,4,4,3,0,0,0,0,0,0,0,11
"8493",24,"Borussia Dortmund","sub","Chukwuemeka",74,90,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00133609","Carney","Chukwuemeka","Carney Chukwuemeka",2.6,44,2,4,2,NA,0,0,0,0,0,0,0,0,2
"8494",24,"Borussia Dortmund","sub","Svensson",74,90,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00133786","Daniel","Svensson","Daniel Svensson",1.7,67,3.06,5,2,NA,0,0,0,0,0,0,0,0,2
"8495",24,"Borussia Dortmund","sub","Gittens",83,90,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00131588","Jamie","Gittens","Jamie Gittens",2.4,130,3.63,3,2,NA,0,0,0,0,0,0,0,0,2
"8496",24,"Borussia Dortmund","sub","Brandt",89,90,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00068578","Julian","Brandt","Julian Brandt",5,144,3.66,4,2,NA,0,0,0,0,0,0,0,0,2
"8497",24,"Borussia Dortmund","sub","Özcan",89,90,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00075628","Salih","Özcan","Salih Özcan",1.8,46,3.78,4,2,NA,0,0,0,0,0,0,0,0,2
"8498",24,"Borussia Dortmund","bench","A. Meyer",NA,NA,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00058740","Alexander","Meyer","Alexander Meyer",0.8,16,2.5,6,0,NA,0,0,0,0,0,0,0,0,0
"8499",24,"Borussia Dortmund","bench","Anton",NA,NA,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00080174","Waldemar","Anton","Waldemar Anton",4,135,3.26,5,0,NA,0,0,0,0,0,0,0,0,0
"8500",24,"Borussia Dortmund","bench","Süle",NA,NA,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00066745","Niklas","Süle","Niklas Süle",3,66,3.27,5,0,NA,0,0,0,0,0,0,0,0,0
"8501",24,"Borussia Dortmund","bench","Duranville",NA,NA,NA,"away","FC St. Pauli","2","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00146959","Julien","Duranville","Julien Duranville",1,16,4.2,3,0,NA,0,0,0,0,0,0,0,0,0
"8502",24,"Eintracht Frankfurt","start","Trapp",0,90,3,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00042122","Kevin","Trapp","Kevin Trapp",3.2,152,3.15,6,4,2,0,0,0,0,0,0,0,0,6
"8503",24,"Eintracht Frankfurt","start","Kristensen",0,90,3.5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00096680","Rasmus","Kristensen","Rasmus Kristensen",2,186,3.22,5,4,0,0,0,0,0,0,0,0,0,4
"8504",24,"Eintracht Frankfurt","start","R. Koch",0,71,4.5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00084550","Robin","Koch","Robin Koch",3,181,3.1,5,4,-4,0,0,0,0,0,0,0,0,0
"8505",24,"Eintracht Frankfurt","start","Theate",0,90,5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00129414","Arthur","Theate","Arthur Theate",2.7,141,3.35,5,4,-6,0,0,0,0,0,0,0,0,-2
"8506",24,"Eintracht Frankfurt","start","Brown",0,78,4.5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00129671","Nathaniel","Brown","Nathaniel Brown",1.4,139,3.38,5,4,-4,0,0,0,0,0,0,0,0,0
"8507",24,"Eintracht Frankfurt","start","Skhiri",0,90,5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,1,0,0,FALSE,"MIDFIELDER","pl-k00089655","Ellyes","Skhiri","Ellyes Skhiri",3.2,100,3.7,4,4,-6,0,0,0,0,0,0,0,0,-2
"8508",24,"Eintracht Frankfurt","start","Larsson",0,46,5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00151054","Hugo","Larsson","Hugo Larsson",2.2,146,3.45,4,4,-6,0,0,0,0,0,0,0,0,-2
"8509",24,"Eintracht Frankfurt","start","Knauff",0,46,5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00118291","Ansgar","Knauff","Ansgar Knauff",2,121,3.57,4,4,-6,0,0,0,0,0,0,0,0,-2
"8510",24,"Eintracht Frankfurt","start","M. Götze",0,90,4,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00043592","Mario","Götze","Mario Götze",2.5,133,3.21,4,4,-2,0,0,0,0,0,0,0,0,2
"8511",24,"Eintracht Frankfurt","start","Ekitiké",0,90,3,"home","Bayer 04 Leverkusen","1","4",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00131919","Hugo","Ekitiké","Hugo Ekitiké",3.5,227,3.31,3,4,2,3,0,0,0,0,0,0,0,9
"8512",24,"Eintracht Frankfurt","start","Wahi",0,72,5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00132741","Elye","Wahi","Elye Wahi",3.3,6,5,3,4,-6,0,0,0,0,0,0,0,0,-2
"8513",24,"Eintracht Frankfurt","sub","Collins",46,90,3.5,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00118061","Nnamdi","Collins","Nnamdi Collins",0.6,89,3.45,5,2,0,0,0,0,0,0,0,0,0,2
"8514",24,"Eintracht Frankfurt","sub","O. Höjlund",46,90,4,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00146323","Oscar","Höjlund","Oscar Höjlund",1,46,3.83,4,2,-2,0,0,0,0,0,0,0,0,0
"8515",24,"Eintracht Frankfurt","sub","Batshuayi",71,90,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00070409","Michy","Batshuayi","Michy Batshuayi",2.2,21,4.2,3,2,NA,0,0,0,0,0,0,0,0,2
"8516",24,"Eintracht Frankfurt","sub","Bahoya",72,90,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00149094","Jean-Matteo","Bahoya","Jean-Matteo Bahoya",1.2,70,3.68,3,2,NA,0,0,0,0,0,0,0,0,2
"8517",24,"Eintracht Frankfurt","sub","Nkounkou",78,90,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00123991","Niels","Nkounkou","Niels Nkounkou",1.6,36,3.25,5,2,NA,0,0,0,0,0,0,0,0,2
"8518",24,"Eintracht Frankfurt","bench","Kaua Santos",NA,NA,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00155136","Kaua","Morais Vieira dos Santos","Kaua Santos",0.5,59,3.06,6,0,NA,0,0,0,0,0,0,0,0,0
"8519",24,"Eintracht Frankfurt","bench","Amenda",NA,NA,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00135346","Aurele","Amenda","Aurele Amenda",1.6,20,3,5,0,NA,0,0,0,0,0,0,0,0,0
"8520",24,"Eintracht Frankfurt","bench","Dahoud",NA,NA,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079036","Mahmoud","Dahoud","Mahmoud Dahoud",2,34,3.33,4,0,NA,0,0,0,0,0,0,0,0,0
"8521",24,"Eintracht Frankfurt","bench","Uzun",NA,NA,NA,"home","Bayer 04 Leverkusen","1","4",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00146292","Can","Uzun","Can Uzun",2,73,3.45,3,0,NA,0,0,0,0,0,0,0,0,0
"8522",24,"Bayer 04 Leverkusen","start","Hradecky",0,90,3.5,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00057925","Lukas","Hradecky","Lukas Hradecky",3.6,166,3.17,6,4,0,0,0,0,0,0,0,0,0,4
"8523",24,"Bayer 04 Leverkusen","start","Mukiele",0,90,4,"away","Eintracht Frankfurt","4","1",1,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00098320","Nordi","Mukiele","Nordi Mukiele",2.2,57,3.45,5,4,-2,5,0,0,0,0,0,0,0,7
"8524",24,"Bayer 04 Leverkusen","start","Tah",0,90,2.5,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00070592","Jonathan","Tah","Jonathan Tah",5.5,244,2.83,5,4,4,0,0,0,0,0,0,0,0,8
"8525",24,"Bayer 04 Leverkusen","start","Hermoso",0,90,3,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00103259","Mario","Hermoso","Mario Hermoso",2,12,3.67,5,4,2,0,0,0,0,0,0,0,0,6
"8526",24,"Bayer 04 Leverkusen","start","G. Xhaka",0,77,2,"away","Eintracht Frankfurt","4","1",0,0,1,0,0,1,0,0,TRUE,"MIDFIELDER","pl-k00057343","Granit","Xhaka","Granit Xhaka",6,214,3.09,4,4,6,0,0,2,0,0,0,3,0,15
"8527",24,"Bayer 04 Leverkusen","start","Aleix Garcia",0,90,2.5,"away","Eintracht Frankfurt","4","1",1,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00088240","Aleix","Garcia","Aleix Garcia",3.2,109,3.56,4,4,4,4,0,0,0,0,0,0,0,12
"8528",24,"Bayer 04 Leverkusen","start","Frimpong",0,83,2.5,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00121927","Jeremie","Frimpong","Jeremie Frimpong",6,194,3.17,5,4,4,0,0,0,0,0,0,0,0,8
"8529",24,"Bayer 04 Leverkusen","start","Grimaldo",0,90,3.5,"away","Eintracht Frankfurt","4","1",0,0,1,0,0,0,0,0,FALSE,"DEFENDER","pl-k00081465","Alejandro","Grimaldo","Alejandro Grimaldo",6.5,174,3.34,5,4,0,0,0,2,0,0,0,0,0,6
"8530",24,"Bayer 04 Leverkusen","start","Wirtz",0,83,3,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00107693","Florian","Wirtz","Florian Wirtz",8.5,321,2.45,4,4,2,0,0,0,0,0,0,0,0,6
"8531",24,"Bayer 04 Leverkusen","start","Tella",0,77,2.5,"away","Eintracht Frankfurt","4","1",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00129118","Nathan","Tella","Nathan Tella",3,76,3.81,3,4,4,3,0,0,0,0,0,0,0,11
"8532",24,"Bayer 04 Leverkusen","start","Schick",0,58,3,"away","Eintracht Frankfurt","4","1",1,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00085778","Patrik","Schick","Patrik Schick",4,218,3,3,4,2,3,0,0,0,0,0,0,0,9
"8533",24,"Bayer 04 Leverkusen","sub","Adli",58,90,3.5,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00119825","Amine","Adli","Amine Adli",2.6,59,3.58,3,2,0,0,0,0,0,0,0,0,0,2
"8534",24,"Bayer 04 Leverkusen","sub","Palacios",77,90,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00090996","Exequiel","Palacios","Exequiel Palacios",5,127,2.9,4,2,NA,0,0,0,0,0,0,0,0,2
"8535",24,"Bayer 04 Leverkusen","sub","Boniface",77,90,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00132800","Victor","Boniface","Victor Boniface",6,109,3.19,3,2,NA,0,0,0,0,0,0,0,0,2
"8536",24,"Bayer 04 Leverkusen","sub","Hofmann",83,90,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00068029","Jonas","Hofmann","Jonas Hofmann",4,36,3.64,4,2,NA,0,0,0,0,0,0,0,0,2
"8537",24,"Bayer 04 Leverkusen","sub","Buendia",83,90,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00087182","Emiliano","Buendia","Emiliano Buendia",2.5,36,3.63,4,2,NA,0,0,0,0,0,0,0,0,2
"8538",24,"Bayer 04 Leverkusen","bench","Kovar",NA,NA,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00118662","Matej","Kovar","Matej Kovar",1,24,3.6,6,0,NA,0,0,0,0,0,0,0,0,0
"8539",24,"Bayer 04 Leverkusen","bench","Arthur",NA,NA,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00144843","Arthur Augusto","de Matos Soares","Arthur",1.6,28,4.28,5,0,NA,0,0,0,0,0,0,0,0,0
"8540",24,"Bayer 04 Leverkusen","bench","Andrich",NA,NA,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00070997","Robert","Andrich","Robert Andrich",3.8,115,3.3,4,0,NA,0,0,0,0,0,0,0,0,0
"8541",24,"Bayer 04 Leverkusen","bench","Sarco",NA,NA,NA,"away","Eintracht Frankfurt","4","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00169014","Alejo","Sarco","Alejo Sarco",0.7,0,0,3,0,NA,0,0,0,0,0,0,0,0,0
"8542",24,"1. FC Union Berlin","start","Rönnow",0,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00075651","Frederik","Rönnow","Frederik Rönnow",3.2,206,2.91,6,4,-2,0,0,0,0,0,0,0,0,2
"8543",24,"1. FC Union Berlin","start","Doekhi",0,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00092237","Danilho","Doekhi","Danilho Doekhi",2.6,134,3.59,5,4,-2,0,0,0,0,0,0,0,0,2
"8544",24,"1. FC Union Berlin","start","Querfeld",0,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00137082","Leopold","Querfeld","Leopold Querfeld",2,89,3.69,5,4,-2,0,0,0,0,0,0,0,0,2
"8545",24,"1. FC Union Berlin","start","Diogo Leite",0,90,4.5,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00101614","Diogo Filipe","Monteiro Pinto Leite","Diogo Leite",1.7,119,3.57,5,4,-4,0,0,0,0,0,0,0,0,0
"8546",24,"1. FC Union Berlin","start","Juranovic",0,90,3.5,"home","Holstein Kiel","0","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00091372","Josip","Juranovic","Josip Juranovic",1.8,48,3.73,5,4,0,0,0,0,0,0,0,0,0,4
"8547",24,"1. FC Union Berlin","start","Tousart",0,75,3.5,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00089441","Lucas","Tousart","Lucas Tousart",2.4,30,3.85,4,4,0,0,0,0,0,0,0,0,0,4
"8548",24,"1. FC Union Berlin","start","R. Khedira",0,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00057241","Rani","Khedira","Rani Khedira",2.2,114,3.65,4,4,-2,0,0,0,0,0,0,0,0,2
"8549",24,"1. FC Union Berlin","start","Rothe",0,65,3.5,"home","Holstein Kiel","0","1",0,0,0,0,0,1,0,0,FALSE,"DEFENDER","pl-k00136357","Tom","Rothe","Tom Rothe",2,101,3.67,5,4,0,0,0,0,0,0,0,0,0,4
"8550",24,"1. FC Union Berlin","start","Jeong",0,65,4.5,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00101721","Woo-Yeong","Jeong","Woo-Yeong Jeong",1.6,70,3.88,4,4,-4,0,0,0,0,0,0,0,0,0
"8551",24,"1. FC Union Berlin","start","Hollerbach",0,75,4.5,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00101451","Benedict","Hollerbach","Benedict Hollerbach",1.8,178,3.5,3,4,-4,0,0,0,0,0,0,0,0,0
"8552",24,"1. FC Union Berlin","start","Ljubicic",0,46,5,"home","Holstein Kiel","0","1",0,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00141432","Marin","Ljubicic","Marin Ljubicic",1.6,21,4.1,3,4,-6,0,0,0,0,0,0,0,0,-2
"8553",24,"1. FC Union Berlin","sub","Ilic",46,90,4.5,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00150671","Andrej","Ilic","Andrej Ilic",1.4,74,3.67,3,2,-4,0,0,0,0,0,0,0,0,-2
"8554",24,"1. FC Union Berlin","sub","Roussillon",65,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00089650","Jerome","Roussillon","Jerome Roussillon",1.7,8,4.5,5,2,-2,0,0,0,0,0,0,0,0,0
"8555",24,"1. FC Union Berlin","sub","Benes",65,90,4,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00091663","Laszlo","Benes","Laszlo Benes",2,34,4.38,4,2,-2,0,0,0,0,0,0,0,0,0
"8556",24,"1. FC Union Berlin","sub","Skarke",75,90,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00088061","Tim","Skarke","Tim Skarke",2.5,42,4.18,3,2,NA,0,0,0,0,0,0,0,0,2
"8557",24,"1. FC Union Berlin","sub","Volland",75,90,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,1,0,0,FALSE,"FORWARD","pl-k00048998","Kevin","Volland","Kevin Volland",2,6,4,3,2,NA,0,0,0,0,0,0,0,0,2
"8558",24,"1. FC Union Berlin","bench","Schwolow",NA,NA,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00063586","Alexander","Schwolow","Alexander Schwolow",0.8,24,3.5,6,0,NA,0,0,0,0,0,0,0,0,0
"8559",24,"1. FC Union Berlin","bench","Trimmel",NA,NA,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00058938","Christopher","Trimmel","Christopher Trimmel",1.7,86,3.64,5,0,NA,0,0,0,0,0,0,0,0,0
"8560",24,"1. FC Union Berlin","bench","Haberer",NA,NA,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00071610","Janik","Haberer","Janik Haberer",1.7,66,3.86,4,0,NA,0,0,0,0,0,0,0,0,0
"8561",24,"1. FC Union Berlin","bench","Schäfer",NA,NA,NA,"home","Holstein Kiel","0","1",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00114616","Andras","Schäfer","Andras Schäfer",1.8,64,3.87,4,0,NA,0,0,0,0,0,0,0,0,0
"8562",24,"Holstein Kiel","start","Weiner",0,90,3,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00082076","Timon","Weiner","Timon Weiner",2.4,98,3.56,6,4,2,0,0,0,0,0,0,0,2,8
"8563",24,"Holstein Kiel","start","T. Becker",0,70,3,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00079188","Timo","Becker","Timo Becker",1.8,68,3.95,5,4,2,0,0,0,0,0,0,0,0,6
"8564",24,"Holstein Kiel","start","Zec",0,83,3,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00132274","David","Zec","David Zec",1.3,58,3.83,5,4,2,0,0,0,0,0,0,0,0,6
"8565",24,"Holstein Kiel","start","Komenda",0,90,3.5,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00084545","Marco","Komenda","Marco Komenda",1.2,38,4.03,5,4,0,0,0,0,0,0,0,0,0,4
"8566",24,"Holstein Kiel","start","Rosenboom",0,90,3.5,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00106697","Lasse","Rosenboom","Lasse Rosenboom",0.8,74,3.87,5,4,0,0,0,0,0,0,0,0,0,4
"8567",24,"Holstein Kiel","start","Remberg",0,90,3.5,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00110187","Nicolai","Remberg","Nicolai Remberg",1.4,80,3.84,4,4,0,0,0,0,0,0,0,0,0,4
"8568",24,"Holstein Kiel","start","Geschwill",0,83,4,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00097901","Max","Geschwill","Max Geschwill",1,45,3.94,5,4,-2,0,0,0,0,0,0,0,0,2
"8569",24,"Holstein Kiel","start","Gigovic",0,59,3,"away","1. FC Union Berlin","1","0",1,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00116735","Armin","Gigovic","Armin Gigovic",1.2,98,3.81,4,4,2,4,0,0,0,0,0,0,0,10
"8570",24,"Holstein Kiel","start","Knudsen",0,90,4,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00143830","Magnus","Knudsen","Magnus Knudsen",1.5,54,4.04,4,4,-2,0,0,0,0,0,0,0,0,2
"8571",24,"Holstein Kiel","start","Harres",0,70,4,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00119613","Phil","Harres","Phil Harres",0.6,86,3.85,3,4,-2,0,0,0,0,0,0,0,0,2
"8572",24,"Holstein Kiel","start","Machino",0,90,2.5,"away","1. FC Union Berlin","1","0",0,0,1,0,0,0,0,0,TRUE,"FORWARD","pl-k00106313","Shuto","Machino","Shuto Machino",1.4,140,3.67,3,4,4,0,0,2,0,0,0,3,0,13
"8573",24,"Holstein Kiel","sub","Holtby",59,90,3.5,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00047724","Lewis","Holtby","Lewis Holtby",1.8,18,4.24,4,2,0,0,0,0,0,0,0,0,0,2
"8574",24,"Holstein Kiel","sub","Ivezic",70,90,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00153415","Marko","Ivezic","Marko Ivezic",1.6,32,4.16,4,2,NA,0,0,0,0,0,0,0,0,2
"8575",24,"Holstein Kiel","sub","Skrzybski",70,90,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00065503","Steven","Skrzybski","Steven Skrzybski",2.2,116,3.5,4,2,NA,0,0,0,0,0,0,0,0,2
"8576",24,"Holstein Kiel","sub","Javorcek",83,90,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"DEFENDER","pl-k00163733","Dominik","Javorcek","Dominik Javorcek",1.2,22,4.3,5,2,NA,0,0,0,0,0,0,0,0,2
"8577",24,"Holstein Kiel","sub","M. Schulz",83,90,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00079914","Marvin","Schulz","Marvin Schulz",1.4,14,4.83,4,2,NA,0,0,0,0,0,0,0,0,2
"8578",24,"Holstein Kiel","bench","Dähne",NA,NA,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00058963","Thomas","Dähne","Thomas Dähne",0.8,52,3.06,6,0,NA,0,0,0,0,0,0,0,0,0
"8579",24,"Holstein Kiel","bench","Engelhardt",NA,NA,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00069475","Marcel","Engelhardt","Marcel Engelhardt",0.5,0,0,6,0,NA,0,0,0,0,0,0,0,0,0
"8580",24,"Holstein Kiel","bench","Kelati",NA,NA,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"MIDFIELDER","pl-k00125975","Andu Yobel","Kelati","Andu Yobel Kelati",0.7,7,4.3,4,0,NA,0,0,0,0,0,0,0,0,0
"8581",24,"Holstein Kiel","bench","Arp",NA,NA,NA,"away","1. FC Union Berlin","1","0",0,0,0,0,0,0,0,0,FALSE,"FORWARD","pl-k00091011","Fiete","Arp","Fiete Arp",1.2,37,3.92,3,0,NA,0,0,0,0,0,0,0,0,0
"8582",24,"FC Augsburg","start","Dahmen",0,90,2.5,"home","SC Freiburg","0","0",0,0,0,0,0,0,0,0,FALSE,"GOALKEEPER","pl-k00075608","Finn","Dahmen","Finn Dahmen",1.2,153,2.76,6,4,4,0,0,0,0,0,0,0,2,10
